"id_vaga","titulo_vaga","modalidade_vaga","nome","codigo_candidato","situacao_candidato","data_candidatura","ultima_atualizacao","comentario","recrutador"
"9921","Project manager","","Sophia Aragão","28791","Prospect","22-07-2022","22-07-2022","","Elisa Barbosa"
"9921","Project manager","","Lara Freitas","27898","Prospect","28-07-2022","28-07-2022","","Luna Correia"
"9921","Project manager","","Zoe da Luz","11106","Não Aprovado pelo RH","29-07-2022","01-08-2022","Candidato se recusou a fornecer o CNPJ/informações pessoais para envio do perfil, além de não querer seguir porque não tinha informações mais técnicas sobre o projeto final do cliente. Foi informado de que ele saberia na entrevista técnica, mas ele disse","Luna Correia"
"9922","Desenvolvedor","","Alice Pimenta","38628","Encaminhado ao Requisitante","24-08-2022","24-08-2022","","Melina Montenegro"
"9923","Data Engineer AWS/Python","","Allana Silva","38125","Desistiu","05-08-2022","05-08-2022","Não possui inglês avançado","Maria Clara Pires"
"9923","Data Engineer AWS/Python","","Dr. Gael das Neves","37832","Prospect","26-07-2022","26-07-2022","","Maria Clara Pires"
"9923","Data Engineer AWS/Python","","Luiz Fernando Sampaio","23838","Prospect","22-09-2022","22-09-2022","","Elisa Barbosa"
"9923","Data Engineer AWS/Python","","Sra. Lívia da Conceição","23238","Prospect","05-09-2022","05-09-2022","","Elisa Barbosa"
"9923","Data Engineer AWS/Python","","João Pedro Campos","11273","Prospect","29-08-2022","29-08-2022","","Laura Pacheco"
"9924","Data Engineer","","José Miguel Fonseca","37989","Prospect","01-08-2022","01-08-2022","","Emanuelly Vieira"
"9924","Data Engineer","","Luiz Gustavo Borges","37984","Prospect","01-08-2022","01-08-2022","","Emanuelly Vieira"
"9924","Data Engineer","","Sr. Leonardo da Rosa","37982","Prospect","01-08-2022","01-08-2022","","Emanuelly Vieira"
"9924","Data Engineer","","Sra. Ana Laura Duarte","37979","Encaminhado ao Requisitante","01-08-2022","01-08-2022","","Emanuelly Vieira"
"9924","Data Engineer","","Sra. Ana Sophia Sousa","37870","Prospect","27-07-2022","27-07-2022","","Emanuelly Vieira"
"9924","Data Engineer","","Srta. Isabel Sá","37793","Não Aprovado pelo Cliente","27-07-2022","29-07-2022","profissional não possui experiência com AWS somente com Azure e cliente informou que tem que ter experiência com AWS mesmo","Emanuelly Vieira"
"9924","Data Engineer","","Ayla Santos","10811","Encaminhado ao Requisitante","28-07-2022","29-07-2022","","Emanuelly Vieira"
"9925","SENIOR BI Backend","","Sr. Noah Azevedo","37817","Prospect","26-07-2022","26-07-2022","","Laura Pacheco"
"9925","SENIOR BI Backend","","Rhavi Sousa","37796","Prospect","25-07-2022","25-07-2022","","Laura Pacheco"
"9925","SENIOR BI Backend","","Srta. Isabel Sá","37793","Desistiu","25-07-2022","26-07-2022","Candidato não tem interesse em projetos temporários.","Laura Pacheco"
"9925","SENIOR BI Backend","","Ester Viana","36853","Prospect","25-07-2022","25-07-2022","","Laura Pacheco"
"9925","SENIOR BI Backend","","Dr. Gael Henrique Ribeiro","36209","Encaminhado ao Requisitante","26-07-2022","27-07-2022","","Laura Pacheco"
"9925","SENIOR BI Backend","","Alice Fogaça","33187","Encaminhado ao Requisitante","26-07-2022","27-07-2022","Pretensão CLT R$ 5.000 VR R$ 508,86 KM R$ 300 Venda R$ 85 Margem 18,58%","Clara Rios"
"9926","SENIOR BI Front","","Augusto Ribeiro","37816","Prospect","26-07-2022","26-07-2022","","Elisa Barbosa"
"9926","SENIOR BI Front","","Clarice Silva","37815","Encaminhado ao Requisitante","25-07-2022","27-07-2022","PRETENSÃO SALARIAL: R$ 10.000,00 (CLT) Encaminhado para CLIENTE: SANSUNG Disponibilidade: IMEDIATO","Elisa Barbosa"
"9926","SENIOR BI Front","","Dra. Maria Luísa Pastor","37813","Prospect","25-07-2022","25-07-2022","","Elisa Barbosa"
"9926","SENIOR BI Front","","Srta. Jade Viana","37795","Prospect","25-07-2022","25-07-2022","","Emanuella Campos"
"9926","SENIOR BI Front","","Joaquim Teixeira","27886","Prospect","25-07-2022","25-07-2022","","Emanuella Campos"
"9926","SENIOR BI Front","","Sophie da Rocha","23762","Prospect","22-07-2022","22-07-2022","","Elisa Barbosa"
"9926","SENIOR BI Front","","Ana Liz Oliveira","12114","Prospect","25-07-2022","25-07-2022","","Emanuella Campos"
"9926","SENIOR BI Front","","Sr. Kevin Sales","11282","Prospect","25-07-2022","25-07-2022","","Elisa Barbosa"
"9927","Quality Assurance Pleno e Sênior","","Dr. Gael Henrique Araújo","41386","Encaminhado ao Requisitante","27-01-2023","27-01-2023","CLT R$5900 Atuação remota Disponibilidade imediata EY","Maria Clara Pires"
"9927","Quality Assurance Pleno e Sênior","","Srta. Maria Julia da Costa","41382","Prospect","27-01-2023","27-01-2023","","Clara Rios"
"9927","Quality Assurance Pleno e Sênior","","Sra. Eduarda Lopes","41377","Prospect","26-01-2023","26-01-2023","","Maria Clara Pires"
"9927","Quality Assurance Pleno e Sênior","","Dra. Yasmin Garcia","41361","Prospect","25-01-2023","25-01-2023","","Clara Rios"
"9927","Quality Assurance Pleno e Sênior","","Sra. Maria Luísa Lima","41360","Prospect","25-01-2023","25-01-2023","","Clara Rios"
"9927","Quality Assurance Pleno e Sênior","","Srta. Alícia da Rocha","41346","Desistiu","24-01-2023","25-01-2023","Não tem experiência com processos de automação","Maria Clara Pires"
"9927","Quality Assurance Pleno e Sênior","","Sra. Laura Peixoto","41341","Prospect","24-01-2023","24-01-2023","","Laura Pacheco"
"9927","Quality Assurance Pleno e Sênior","","Sra. Lívia Cassiano","41338","Prospect","24-01-2023","24-01-2023","","Maria Clara Pires"
"9927","Quality Assurance Pleno e Sênior","","Dr. Henrique Cunha","41337","Encaminhado ao Requisitante","24-01-2023","24-01-2023","CLT R$6400 Atuação remota Disponibilidade imediata EY","Maria Clara Pires"
"9927","Quality Assurance Pleno e Sênior","","Isabel Nogueira","41328","Prospect","23-01-2023","23-01-2023","","Maria Clara Pires"
"9927","Quality Assurance Pleno e Sênior","","Caio Nascimento","41326","Prospect","23-01-2023","23-01-2023","","Clara Rios"
"9927","Quality Assurance Pleno e Sênior","","Kaique Aparecida","41320","Prospect","23-01-2023","23-01-2023","","Maria Clara Pires"
"9927","Quality Assurance Pleno e Sênior","","Nathan Rezende","41316","Desistiu","23-01-2023","23-01-2023","Interesse apenas em vagas PJ","Maria Clara Pires"
"9927","Quality Assurance Pleno e Sênior","","Juan Silveira","41300","Prospect","20-01-2023","20-01-2023","","Maria Clara Pires"
"9927","Quality Assurance Pleno e Sênior","","Asafe Pereira","41226","Prospect","16-01-2023","16-01-2023","","Clara Rios"
"9927","Quality Assurance Pleno e Sênior","","Antônio Costa","41202","Prospect","13-01-2023","13-01-2023","","Clara Rios"
"9927","Quality Assurance Pleno e Sênior","","Sr. Davi Miguel Araújo","41197","Encaminhado ao Requisitante","13-01-2023","16-01-2023","","Clara Rios"
"9927","Quality Assurance Pleno e Sênior","","Clarice Jesus","41196","Prospect","13-01-2023","13-01-2023","","Clara Rios"
"9927","Quality Assurance Pleno e Sênior","","Zoe Rezende","41177","Prospect","12-01-2023","12-01-2023","","Clara Rios"
"9927","Quality Assurance Pleno e Sênior","","Noah Porto","39694","Prospect","28-09-2022","28-09-2022","","Emanuella Campos"
"9927","Quality Assurance Pleno e Sênior","","Heloísa Oliveira","39599","Encaminhado ao Requisitante","26-09-2022","26-09-2022","PRETENSÃO SALARIAL: R$ 5.000,00 (CLT) Encaminhado para CLIENTE: EY Disponibilidade: IMEDIATO","Elisa Barbosa"
"9927","Quality Assurance Pleno e Sênior","","Dra. Eduarda Rodrigues","39554","Prospect","21-09-2022","21-09-2022","","Luna Correia"
"9927","Quality Assurance Pleno e Sênior","","Srta. Emanuelly Cirino","39544","Prospect","21-09-2022","21-09-2022","","Emanuella Campos"
"9927","Quality Assurance Pleno e Sênior","","Sabrina Silva","39500","Encaminhado ao Requisitante","20-09-2022","20-09-2022","","Melina Montenegro"
"9927","Quality Assurance Pleno e Sênior","","Helena Mendonça","39499","Encaminhado ao Requisitante","20-09-2022","20-09-2022","","Melina Montenegro"
"9928","Desenvolvedor sênior – JAVA","","Heloísa Macedo","40815","Prospect","08-12-2022","08-12-2022","","Elisa Barbosa"
"9928","Desenvolvedor sênior – JAVA","","Thales Lima","39574","Prospect","22-09-2022","22-09-2022","","Maria Vitória Machado"
"9928","Desenvolvedor sênior – JAVA","","Vitória Sá","39469","Prospect","19-09-2022","19-09-2022","","Maria Vitória Machado"
"9928","Desenvolvedor sênior – JAVA","","Oliver Pacheco","39465","Sem interesse nesta vaga","19-09-2022","19-09-2022","Candidato sem interesse na vaga pois atua hoje Gerente de Desenvolvimento de uma fábrica de software.","Maria Vitória Machado"
"9928","Desenvolvedor sênior – JAVA","","Leonardo Barbosa","39463","Sem interesse nesta vaga","19-09-2022","19-09-2022","Candidato já trabalhando e sem interesse em escutar novas propostas.","Maria Vitória Machado"
"9928","Desenvolvedor sênior – JAVA","","Ravy Abreu","38861","Contratado como Hunting","31-08-2022","11-10-2022","Candidato com início em 17/10/2022 - Cliente: EY","Emanuella Campos"
"9928","Desenvolvedor sênior – JAVA","","Ana Lívia Souza","38786","Sem interesse nesta vaga","29-08-2022","31-08-2022","Candidato não teve interesse em escutar a proposta, já está trabalhando.","Maria Vitória Machado"
"9928","Desenvolvedor sênior – JAVA","","Ana Luiza Montenegro","38785","Prospect","29-08-2022","29-08-2022","","Maria Vitória Machado"
"9928","Desenvolvedor sênior – JAVA","","André Pacheco","38782","Desistiu","29-08-2022","01-09-2022","Candidato só aceita CLT no momento acima de R$ 16.000,00 e não atende todos os requisitos da vaga.","Maria Vitória Machado"
"9928","Desenvolvedor sênior – JAVA","","Mathias Fernandes","38779","Prospect","29-08-2022","29-08-2022","","Maria Vitória Machado"
"9928","Desenvolvedor sênior – JAVA","","Natália Pires","38773","Prospect","29-08-2022","29-08-2022","","Maria Vitória Machado"
"9928","Desenvolvedor sênior – JAVA","","Pedro Almeida","38625","Prospect","24-08-2022","24-08-2022","","Mariah Vasconcelos"
"9928","Desenvolvedor sênior – JAVA","","Gabriela Silveira","38618","Encaminhado ao Requisitante","26-08-2022","26-08-2022","PRETENSÃO SALARIAL: R$12.000,00 (CLT) Encaminhado para CLIENTE: EY Disponibilidade: 5 DIAS","Elisa Barbosa"
"9928","Desenvolvedor sênior – JAVA","","Sra. Gabrielly Fernandes","38608","Prospect","23-08-2022","23-08-2022","","Mariah Vasconcelos"
"9928","Desenvolvedor sênior – JAVA","","Isadora Barros","38606","Prospect","23-08-2022","23-08-2022","","Mariah Vasconcelos"
"9928","Desenvolvedor sênior – JAVA","","Antony Sousa","38601","Sem interesse nesta vaga","23-08-2022","23-08-2022","","Mariah Vasconcelos"
"9928","Desenvolvedor sênior – JAVA","","Ana Lívia Viana","38425","Prospect","18-08-2022","18-08-2022","","Maria Vitória Machado"
"9928","Desenvolvedor sênior – JAVA","","Alícia da Luz","38211","Prospect","12-08-2022","12-08-2022","","Elisa Barbosa"
"9928","Desenvolvedor sênior – JAVA","","Dr. João Lucas da Rosa","38203","Contratado como Hunting","11-08-2022","11-10-2022","Empresa EY -Aceitou OFFER com inicio em 01/11","Elisa Barbosa"
"9928","Desenvolvedor sênior – JAVA","","Sra. Ana Sophia Barbosa","38201","Sem interesse nesta vaga","09-08-2022","10-08-2022","Candidato sem interesse na vaga, já está trabalhando.","Maria Vitória Machado"
"9928","Desenvolvedor sênior – JAVA","","Cecília Dias","38200","Prospect","09-08-2022","09-08-2022","","Maria Vitória Machado"
"9928","Desenvolvedor sênior – JAVA","","Dra. Manuella Jesus","38171","Sem interesse nesta vaga","08-08-2022","08-08-2022","Candidato sem interesse na vaga, já está trabalhando.","Maria Vitória Machado"
"9928","Desenvolvedor sênior – JAVA","","Clara Leão","38169","Prospect","08-08-2022","08-08-2022","","Maria Vitória Machado"
"9928","Desenvolvedor sênior – JAVA","","Fernando Nogueira","38020","Entrevista Técnica","02-08-2022","16-08-2022","Agendado entrevista com cliente","Clara Rios"
"9928","Desenvolvedor sênior – JAVA","","Dra. Maria Luiza Lopes","37967","Prospect","01-08-2022","01-08-2022","","Clara Rios"
"9929","AGILE MASTER","Hunting","Antônio Martins","40676","Aprovado","25-11-2022","30-12-2022","Candidata informou que aceitou proposta da EY para início em 16/01 - Aguardando formalização EY","Emanuella Campos"
"9929","AGILE MASTER","Hunting","Asafe Fogaça","40675","Aprovado","25-11-2022","30-12-2022","Candidato informou que aceitou proposta da EY para início em 16/01 - Aguardando formalização EY","Emanuella Campos"
"9929","AGILE MASTER","Hunting","Bianca da Conceição","40674","Prospect","25-11-2022","25-11-2022","","Emanuella Campos"
"9929","AGILE MASTER","Hunting","Jade Ribeiro","40673","Encaminhado ao Requisitante","25-11-2022","01-12-2022","Cliente: EY / Pretensão: R$ 9.000 CLT","Emanuella Campos"
"9929","AGILE MASTER","Hunting","Augusto Gonçalves","40667","Encaminhado ao Requisitante","25-11-2022","28-11-2022","CLT R$ 9.500","Clara Rios"
"9929","AGILE MASTER","Hunting","Vicente Rios","40666","Aprovado","25-11-2022","02-01-2023","Aprovada pelo Cliente EY. Recebeu proposta de trabalho em 30/12/2022","Clara Rios"
"9929","AGILE MASTER","Hunting","Ana Lívia da Rocha","40660","Prospect","24-11-2022","24-11-2022","","Emanuella Campos"
"9929","AGILE MASTER","Hunting","Milena Rios","40084","Prospect","18-10-2022","18-10-2022","","Luna Correia"
"9929","AGILE MASTER","Hunting","Dra. Emanuelly da Rosa","40058","Prospect","17-10-2022","17-10-2022","","Luna Correia"
"9929","AGILE MASTER","Hunting","Ana Carolina Rios","39973","Encaminhado ao Requisitante","25-11-2022","25-11-2022","","Clara Rios"
"9929","AGILE MASTER","Hunting","Laís da Rosa","39939","Prospect","07-10-2022","07-10-2022","","Luna Correia"
"9929","AGILE MASTER","Hunting","Davi Lucca Cavalcanti","39875","Entrevista Técnica","05-10-2022","11-10-2022","Entrevista agendada para 17/10 com a EY","Emanuella Campos"
"9929","AGILE MASTER","Hunting","Clara Nunes","39765","Não Aprovado pelo RH","30-09-2022","30-09-2022","Candidato hoje com pretensão de 15k CLT e só aceita posições de nível Sr/especialista","Luna Correia"
"9929","AGILE MASTER","Hunting","Vinicius Abreu","39701","Contratado como Hunting","28-09-2022","16-11-2022","aprovado pelo CLIENTE: EY data de inicio: 16/11/2022.","Maria Vitória Machado"
"9929","AGILE MASTER","Hunting","Marcelo Aragão","39611","Prospect","23-09-2022","23-09-2022","","Emanuella Campos"
"9929","AGILE MASTER","Hunting","Bárbara Almeida","39577","Encaminhado ao Requisitante","22-09-2022","23-09-2022","PRETENSÃO SALARIAL: R$ 8.000,00 (CLT) Encaminhado para CLIENTE: YE Disponibilidade: 10 DIAS/Remoto","Ana Sophia Oliveira"
"9929","AGILE MASTER","Hunting","Dra. Fernanda Garcia","39567","Entrevista Técnica","22-09-2022","11-10-2022","Fez entrevista em 04/10 com a EY","Emanuella Campos"
"9929","AGILE MASTER","Hunting","Dra. Luiza Montenegro","39551","Prospect","21-09-2022","21-09-2022","","Emanuella Campos"
"9929","AGILE MASTER","Hunting","Dr. Ryan Dias","39539","Prospect","21-09-2022","21-09-2022","","Luna Correia"
"9929","AGILE MASTER","Hunting","Maria Eduarda Freitas","39538","Prospect","21-09-2022","21-09-2022","","Luna Correia"
"9929","AGILE MASTER","Hunting","Benjamim da Luz","39526","Encaminhado ao Requisitante","21-09-2022","22-09-2022","Cliente: EY / pretensão: R$ 8.266 CLT","Emanuella Campos"
"9929","AGILE MASTER","Hunting","Arthur Cassiano","39525","Prospect","21-09-2022","21-09-2022","","Emanuella Campos"
"9929","AGILE MASTER","Hunting","Maria Correia","39390","Prospect","14-09-2022","14-09-2022","","Maria Vitória Machado"
"9929","AGILE MASTER","Hunting","Oliver Cirino","39387","Prospect","14-09-2022","14-09-2022","","Maria Vitória Machado"
"9929","AGILE MASTER","Hunting","Daniel Dias","39371","Contratado como Hunting","14-09-2022","11-10-2022","Início em 17/10/2022 - Cliente: EY","Emanuella Campos"
"9930","SAS Analytics 13241469","","Rael Monteiro","38199","Encaminhado ao Requisitante","09-08-2022","09-08-2022","","Emanuelly Vieira"
"9931","SAP SD Sr- 176932","","Sr. Marcelo Castro","37762","Encaminhado ao Requisitante","22-07-2022","22-07-2022","","Srta. Bella Ferreira"
"9931","SAP SD Sr- 176932","","Dr. Theodoro Moura","12887","Encaminhado ao Requisitante","25-07-2022","26-07-2022","","Srta. Bella Ferreira"
"9931","SAP SD Sr- 176932","","Sr. Luiz Henrique Borges","12720","Prospect","22-07-2022","22-07-2022","","Srta. Bella Ferreira"
"9934","SAP CSS PM 13244691","","Isabela Cunha","22820","Encaminhado ao Requisitante","29-07-2022","01-08-2022","","Yasmin da Rosa"
"9934","SAP CSS PM 13244691","","Joaquim Cirino","12959","Prospect","27-07-2022","27-07-2022","","Yasmin da Rosa"
"9935","Digital Adobe AEM UI Development ( 13244184)","","Sr. Henry Freitas","38271","Prospect","11-08-2022","11-08-2022","","Maria Vitória Machado"
"9935","Digital Adobe AEM UI Development ( 13244184)","","Dr. Gustavo Cunha","38269","Prospect","11-08-2022","11-08-2022","","Maria Vitória Machado"
"9935","Digital Adobe AEM UI Development ( 13244184)","","Dr. Fernando Santos","38264","Sem interesse nesta vaga","11-08-2022","11-08-2022","Candidato sem interesse na vaga, já está trabalhando e só aceita trabalhos freelance sem ser no horário comercial.","Maria Vitória Machado"
